ID;Scope;Kategorie;Spezifikation 1;Spezifikation 2;Spezifikation 3;Zusatzname;Kommentar;Eingang;Ausgang;Quelle;Faktor;Monatliche Eingaben;Wert-Jan (monatlich);Wert Feb (monatlich);Wert Mar (monatlich);Wert Apr (monatlich);Wert May (monatlich);Wert Jun (monatlich);Wert Jul (monatlich);Wert Aug (monatlich);Wert Sep (monatlich);Wert Oct (monatlich);Wert Nov (monatlich);Wert Dec (monatlich);Überliegende Berechnung (ID);Projekt
cj75omte7qlewcn;3;Mineralien und Baustoffe;Blähglas Körnung;;;;;kg;kg;ÖKOBAUDAT;0,274;0;0;0;0;0;0;0;0;0;0;0;0;0;;
967wkzwd5vt3amo;3;Mineralien und Baustoffe;Blähschiefer;;;;;kg;kg;ÖKOBAUDAT;0,341;0;0;0;0;0;0;0;0;0;0;0;0;0;;
ju8x7koqk3a73az;3;Mineralien und Baustoffe;Blähton Sand;;;;;kg;kg;ÖKOBAUDAT;0,338;0;0;0;0;0;0;0;0;0;0;0;0;0;;
bpw0nhs8k9sbl6r;3;Metalle;Blei;;;Pb;;kg;kg;Gemis 5.1;0,98;0;0;0;0;0;0;0;0;0;0;0;0;0;;
y95dfsx30vbmqd4;3;Metalle;Blei;;;Pb;;kg;kg;EEW 2023;1,36;0;0;0;0;0;0;0;0;0;0;0;0;0;;
om1wosx9nd3f8gw;3;Metalle;Blei;sekundär;;Pb;;kg;kg;EEW 2023;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;;
6yvfx212r8uf7gz;3;Metalle;Bleibronze;;;;;kg;kg;EEW 2023;7,03;0;0;0;0;0;0;0;0;0;0;0;0;0;;
d4cb3tno07whjns;3;Chemische Grundstoffe und Produkte;Böhmit;;;;;kg;kg;EEW 2023;0,027;0;0;0;0;0;0;0;0;0;0;0;0;0;;
keeu9f66g779hkl;3;Mineralien und Baustoffe;Boracit;;;;;kg;kg;EEW 2023;1,52;0;0;0;0;0;0;0;0;0;0;0;0;0;;
7l5wuc6y1bnoexn;3;Mineralien und Baustoffe;Borate;;;;;kg;kg;EEW 2023;1,52;0;0;0;0;0;0;0;0;0;0;0;0;0;;
9tcua8qjxknihwl;3;Mineralien und Baustoffe;Borax;;;;;kg;kg;EEW 2023;1,52;0;0;0;0;0;0;0;0;0;0;0;0;0;;
ye5vq6yy1hsenqi;3;Chemische Grundstoffe und Produkte;Borofax;;; H3BO3;;kg;kg;EEW 2023;0,98;0;0;0;0;0;0;0;0;0;0;0;0;0;;
53pjsctwyzvqgtb;3;Chemische Grundstoffe und Produkte;Borsäure;;; H3BO3;;kg;kg;EEW 2023;0,98;0;0;0;0;0;0;0;0;0;0;0;0;0;;
l3fogshjes3eew1;1;Direkter Brennstoffeinsatz;Braunkohle​;;;;;KWh;kg;EEW 2023;0,383;0;0;0;0;0;0;0;0;0;0;0;0;0;;
ane6g9ua5yrjuy7;1;Direkter Brennstoffeinsatz;Braunkohle​;​ Brikett; Lausitz;;;KWh;kg;Gemis 5.1;0,409;0;0;0;0;0;0;0;0;0;0;0;0;0;;
dfmu9veiwm2jozp;1;Direkter Brennstoffeinsatz;Braunkohle​; Brikett;rheinisch;;;KWh;kg;Gemis 5.1;0,45;0;0;0;0;0;0;0;0;0;0;0;0;0;;
3obfujmfx1p6h8h;1;Direkter Brennstoffeinsatz;Braunkohle​;;;;;kg;KWh;EEW 2023;2,51;0;0;0;0;0;0;0;0;0;0;0;0;0;l3fogshjes3eew1;
kooqw4px9ilcnlh;1;Direkter Brennstoffeinsatz;Braunkohle​;​ Brikett; Lausitz;;;kg;KWh;Gemis 5.1;2,51;0;0;0;0;0;0;0;0;0;0;0;0;0;ane6g9ua5yrjuy7;
wd9iqsb9n627aqx;1;Direkter Brennstoffeinsatz;Braunkohle​; Brikett;rheinisch;;;kg;KWh;Gemis 5.1;2,51;0;0;0;0;0;0;0;0;0;0;0;0;0;dfmu9veiwm2jozp;
mmb2az0xb557l3p;3;Metalle;Braunstein;;;;;kg;kg;EEW 2023;0,087;0;0;0;0;0;0;0;0;0;0;0;0;0;;
2lnd5bzxi8anjxs;3;Metalle;Bronze;;;;;kg;kg;EEW 2023;7,03;0;0;0;0;0;0;0;0;0;0;0;0;0;;
ubwff94w3vxdjo7;3;Mineralien und Baustoffe;Brunchkies;;;;;kg;kg;Gemis 5.1;0,003;0;0;0;0;0;0;0;0;0;0;0;0;0;;
ukkfvtan6akix4t;3;Holz, Papier und Pappe;Buche;;;;;kg;kg;Gemis 5.1;0,001;0;0;0;0;0;0;0;0;0;0;0;0;0;;
50c7lo3royol0p5;3;Externe Transportmittel;Bus;;;;;km;kg;Gemis 5.1;0,043;0;0;0;0;0;0;0;0;0;0;0;0;0;;
cxhy4oj2uvxu3hp;3;Anfahrt Mitarbeiter;Busreise;;;;;km;kg;Gemis 5.1;0,043;0;0;0;0;0;0;0;0;0;0;0;0;0;;
c1fhdy2skqgk8zo;3;Chemische Grundstoffe und Produkte;But-1-en;;; C4H8;;kg;kg;EEW 2023;1,62;0;0;0;0;0;0;0;0;0;0;0;0;0;;
lladeuna7egnyqs;3;Kunststoff;Butadien;;;;;kg;kg;ÖKOBAUDAT;2,86;0;0;0;0;0;0;0;0;0;0;0;0;0;;
otxd2jcdln19o5v;3;Chemische Grundstoffe und Produkte;Butene;;; C4H8;;kg;kg;EEW 2023;1,62;0;0;0;0;0;0;0;0;0;0;0;0;0;;
57fla6o04q8g7zo;3;Chemische Grundstoffe und Produkte;Butylene;;; C4H8;;kg;kg;EEW 2023;1,62;0;0;0;0;0;0;0;0;0;0;0;0;0;;
byljn7qgaekvf8i;3;Chemische Grundstoffe und Produkte;Calciumcarbonat;;; CaCO3;;kg;kg;EEW 2023;0,006;0;0;0;0;0;0;0;0;0;0;0;0;0;;
1ivu52rxzcol00h;3;Chemische Grundstoffe und Produkte;Calciumdihydroxid;;; CaOH2;;kg;kg;EEW 2023;0,89;0;0;0;0;0;0;0;0;0;0;0;0;0;;
37khsbpftfotofr;3;Chemische Grundstoffe und Produkte;Calciumfluorid;;; CaF2;;kg;kg;EEW 2023;0,21;0;0;0;0;0;0;0;0;0;0;0;0;0;;
lpjwhzc9lcfbyy7;3;Chemische Grundstoffe und Produkte;Calciumhydroxid;;; CaOH2;;kg;kg;EEW 2023;0,89;0;0;0;0;0;0;0;0;0;0;0;0;0;;
vubxn4tl76w8z3b;3;Chemische Grundstoffe und Produkte;Calciumlauge;;; CaOH2;;kg;kg;EEW 2023;0,89;0;0;0;0;0;0;0;0;0;0;0;0;0;;
n0c48ha4snsqmir;3;Mineralien und Baustoffe;Calciumsulfat;;;CaSO4;;kg;kg;EEW 2023;0,008;0;0;0;0;0;0;0;0;0;0;0;0;0;;
7tzk4u9zrbw1hrs;3;Chemische Grundstoffe und Produkte;Carbinol;;; CH3OH;;kg;kg;EEW 2023;0,66;0;0;0;0;0;0;0;0;0;0;0;0;0;;
iot20aiy7up7c0k;3;Mineralien und Baustoffe;Carnallit;;;;;kg;kg;EEW 2023;0,027;0;0;0;0;0;0;0;0;0;0;0;0;0;;
v73e47k7u97j554;3;Mineralien und Baustoffe;Celit;;;;;kg;kg;EEW 2023;0,44;0;0;0;0;0;0;0;0;0;0;0;0;0;;
klv2ed2hlmt2igo;3;Chemische Grundstoffe und Produkte;Chlor;;;;;kg;kg;Gemis 5.1;0,578;0;0;0;0;0;0;0;0;0;0;0;0;0;;
can0p6kk18wlqtn;3;Chemische Grundstoffe und Produkte;Chlor;;; Cl;;kg;kg;EEW 2023;0,59;0;0;0;0;0;0;0;0;0;0;0;0;0;;
zlxkenslc0rgvxn;3;Chemische Grundstoffe und Produkte;Chloräther;;;;;kg;kg;EEW 2023;0,97;0;0;0;0;0;0;0;0;0;0;0;0;0;;
nezugihi1fpcf1n;3;Chemische Grundstoffe und Produkte;Chlordifluormethan;;;;;kg;kg;Gemis 5.1;2,269;0;0;0;0;0;0;0;0;0;0;0;0;0;;
ef1n4mb8yz3898f;3;Chemische Grundstoffe und Produkte;Chlorethen;;;;;kg;kg;Gemis 5.1;1,695;0;0;0;0;0;0;0;0;0;0;0;0;0;;
88sc36ktu9gbaxm;3;Chemische Grundstoffe und Produkte;Chlorethen;;; C2H3CI;;kg;kg;Gemis 5.1;1,695;0;0;0;0;0;0;0;0;0;0;0;0;0;;
aw7sfx07oqg4asx;3;Chemische Grundstoffe und Produkte;Chlorethen;;; C2H3CI;;kg;kg;EEW 2023;1,53;0;0;0;0;0;0;0;0;0;0;0;0;0;;
jqzfnfo79h6p6bj;3;Chemische Grundstoffe und Produkte;Chlorethrid;;;;;kg;kg;Gemis 5.1;1,517;0;0;0;0;0;0;0;0;0;0;0;0;0;;
cay02pj5grzntv6;3;Chemische Grundstoffe und Produkte;Chlorethylen;;; C2H3CI;;kg;kg;Gemis 5.1;1,695;0;0;0;0;0;0;0;0;0;0;0;0;0;;
ftoci95wo9foq8h;3;Chemische Grundstoffe und Produkte;Chlorethylen;;; C2H3CI;;kg;kg;EEW 2023;1,53;0;0;0;0;0;0;0;0;0;0;0;0;0;;
0hync2g49kllhkw;3;Chemische Grundstoffe und Produkte;Chlormethan;;; CH3Cl;;kg;kg;EEW 2023;3,18;0;0;0;0;0;0;0;0;0;0;0;0;0;;
etmfv3r1h0p4ito;3;Chemische Grundstoffe und Produkte;Chloroform;;;;;kg;kg;Gemis 5.1;1,517;0;0;0;0;0;0;0;0;0;0;0;0;0;;
kbi4xc4giyystj1;3;Chemische Grundstoffe und Produkte;Chlorwasserstoffsäure;;; HCI;;kg;kg;EEW 2023;0,58;0;0;0;0;0;0;0;0;0;0;0;0;0;;
ddx6jkspjyjycz4;3;Mineralien und Baustoffe;Chrom;;;Cr;;kg;kg;EEW 2023;27,35;0;0;0;0;0;0;0;0;0;0;0;0;0;;
mkbn68eb17r4xqr;3;Mineralien und Baustoffe;Chromerze;;; FeCr2O4;;kg;kg;EEW 2023;0,047;0;0;0;0;0;0;0;0;0;0;0;0;0;;
j8c8858w67te17w;3;Mineralien und Baustoffe;Chromit;;; FeCr2O4;;kg;kg;EEW 2023;0,047;0;0;0;0;0;0;0;0;0;0;0;0;0;;
3jhec50wqse84ya;1;Technische Gase;Cinnamol;;;C2H4;;kg;kg;EEW 2023;1,46;0;0;0;0;0;0;0;0;0;0;0;0;0;;
hi6fhjrcldtnpiq;3;Chemische Grundstoffe und Produkte;Cinnamol;;; C8H8;;kg;kg;Gemis 5.1;2,697;0;0;0;0;0;0;0;0;0;0;0;0;0;;
u5icmpkmetlodwb;3;Chemische Grundstoffe und Produkte;Cinnamol;;; C8H8;;kg;kg;EEW 2023;3,29;0;0;0;0;0;0;0;0;0;0;0;0;0;;
oy1zus6gy3aooia;1;Flottenverbrauch;CNG;LKW ;3,5 - 7,5 Tonnen;;;Tonnen km;kg;Gemis 5.1;0,124;0;0;0;0;0;0;0;0;0;0;0;0;0;;
eledpssaau4zlrx;1;Flottenverbrauch;CNG;LKW ;7,5 - 12 Tonnen;;;Tonnen km;kg;Gemis 5.1;0,092;0;0;0;0;0;0;0;0;0;0;0;0;0;;
mzq3rve1w76umq9;1;Flottenverbrauch;CNG;;;;;kg;kg;Gemis 5.1;3,076;0;0;0;0;0;0;0;0;0;0;0;0;0;;
10xbcbib75pq9i6;3;Externe Transportmittel;CNG;LKW;3,5 - 7,5 Tonnen;;;Tonnen km;kg;Gemis 5.1;0,126;0;0;0;0;0;0;0;0;0;0;0;0;0;;
wwuh0hcbqibplmw;3;Externe Transportmittel;CNG;LKW;7,5 - 12 Tonnen;;;Tonnen km;kg;Gemis 5.1;0,093;0;0;0;0;0;0;0;0;0;0;0;0;0;;
xofau9lflg0astv;3;Externe Transportmittel;CNG;;;;;kg;kg;Gemis 5.1;3,076;0;0;0;0;0;0;0;0;0;0;0;0;0;;
k38jyjd2xpy9rzb;3;Anfahrt Mitarbeiter;CNG;;;;;kg;kg;Gemis 5.1;3,076;0;0;0;0;0;0;0;0;0;0;0;0;0;;
hf3om0z5va7fw4y;3;Mineralien und Baustoffe;Colemanit;;;;;kg;kg;EEW 2023;1,52;0;0;0;0;0;0;0;0;0;0;0;0;0;;
tejkw2vx2jscqiv;3;Chemische Grundstoffe und Produkte;Cumen;;;;;kg;kg;Gemis 5.1;2,238;0;0;0;0;0;0;0;0;0;0;0;0;0;;
wndiuuwsy01bcsu;3;Chemische Grundstoffe und Produkte;Cumen;;; C9H12;;kg;kg;EEW 2023;2,32;0;0;0;0;0;0;0;0;0;0;0;0;0;;
sj0ihncfsgualey;3;Chemische Grundstoffe und Produkte;Cumenylwasserstoff;;;;;kg;kg;Gemis 5.1;2,238;0;0;0;0;0;0;0;0;0;0;0;0;0;;
06u7inr0saz2bm5;3;Chemische Grundstoffe und Produkte;Cumenylwasserstoff;;; C9H12;;kg;kg;EEW 2023;2,32;0;0;0;0;0;0;0;0;0;0;0;0;0;;
9myiizjhr46phzw;3;Chemische Grundstoffe und Produkte;Cumol;;;;;kg;kg;Gemis 5.1;2,238;0;0;0;0;0;0;0;0;0;0;0;0;0;;
wu1ryym5mhvl974;3;Chemische Grundstoffe und Produkte;Cumol;;; C9H12;;kg;kg;EEW 2023;2,32;0;0;0;0;0;0;0;0;0;0;0;0;0;;
v7sn1o1q37wlern;3;Chemische Grundstoffe und Produkte;Cyclohexan;;; C6H12;;kg;kg;EEW 2023;2,49;0;0;0;0;0;0;0;0;0;0;0;0;0;;
hgq9k6wwftu3ecp;3;Chemische Grundstoffe und Produkte;D-Glucose;;; C6H10O5;;kg;kg;EEW 2023;1,09;0;0;0;0;0;0;0;0;0;0;0;0;0;;
uyiel2fjfqyfw3r;3;Mineralien und Baustoffe;Dachziegel;;;;;kg;kg;ÖKOBAUDAT;0,293;0;0;0;0;0;0;0;0;0;0;0;0;0;;
a9kroxxv058gre3;1;Direkter Brennstoffeinsatz;Deponiegas​;;;;;kWh;kg;EEW 2023;0,05;0;0;0;0;0;0;0;0;0;0;0;0;0;;
ia91g144svethho;3;Chemische Grundstoffe und Produkte;Destilliertes Wasser;;;;;kg;kg;Gemis 5.1;0,571;0;0;0;0;0;0;0;0;0;0;0;0;0;;
y5kk50pmwhipv0z;3;Chemische Grundstoffe und Produkte;Dextrose;;;;;kg;kg;EEW 2023;0,55;0;0;0;0;0;0;0;0;0;0;0;0;0;;
tiyv3g1ln8exgg7;3;Chemische Grundstoffe und Produkte;Diaspor;;;;;kg;kg;EEW 2023;0,027;0;0;0;0;0;0;0;0;0;0;0;0;0;;
58qdaoa8sqb189i;3;Mineralien und Baustoffe;Diatomit;;;;;kg;kg;EEW 2023;0,44;0;0;0;0;0;0;0;0;0;0;0;0;0;;
kfbz452hhwoos65;3;Chemische Grundstoffe und Produkte;Dichlormethan;;; CH2CI2;;kg;kg;EEW 2023;3,43;0;0;0;0;0;0;0;0;0;0;0;0;0;;
gqml61chzfto4rt;1;Flottenverbrauch;Diesel;;;;;l;kg;Gemis 5.1;3,102;0;0;0;0;0;0;0;0;0;0;0;0;0;;
3zbo3teycp404bn;1;Flottenverbrauch;Diesel;PKW;groß;;;km;kg;Gemis 5.1;0,219;0;0;0;0;0;0;0;0;0;0;0;0;0;;
b3hub4kpquz03x4;1;Flottenverbrauch;Diesel;PKW;mittel;;;km;kg;Gemis 5.1;0,184;0;0;0;0;0;0;0;0;0;0;0;0;0;;
imu7x01ti1rbxty;1;Flottenverbrauch;Diesel;PKW;klein;;;km;kg;Gemis 5.1;0,143;0;0;0;0;0;0;0;0;0;0;0;0;0;;
3ehs70xnfj0vxau;1;Flottenverbrauch;Diesel;LKW ;3,5 - 7,5 Tonnen;;;Tonnen km;kg;Gemis 5.1;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;;
7ac13u6044zuevt;1;Flottenverbrauch;Diesel;LKW ;7,5 - 12 Tonnen;;;Tonnen km;kg;Gemis 5.1;0,094;0;0;0;0;0;0;0;0;0;0;0;0;0;;
tvi2cfptfzqqqql;1;Flottenverbrauch;Diesel;LKW ;> 12 Tonnen;;;Tonnen km;kg;Gemis 5.1;0,037;0;0;0;0;0;0;0;0;0;0;0;0;0;;
h4amjidqw0ewhoi;1;Flottenverbrauch;Diesel;LKW ;40 Tonnen;;;Tonnen km;kg;Gemis 5.1;0,05;0;0;0;0;0;0;0;0;0;0;0;0;0;;
20bziuh16fgc61c;1;Direkter Brennstoffeinsatz;Diesel;leicht;;;;kWh;kg;Gemis 5.1;0,314;0;0;0;0;0;0;0;0;0;0;0;0;0;;
zjpzk09d20744s5;3;Externe Transportmittel;Diesel;;;;;l;kg;Gemis 5.1;3,102;0;0;0;0;0;0;0;0;0;0;0;0;0;;
m8genbj3tfc3pqo;3;Externe Transportmittel;Diesel;PKW;groß;;;km;kg;Gemis 5.1;0,219;0;0;0;0;0;0;0;0;0;0;0;0;0;;
qnghkyn3gbuhs6s;3;Externe Transportmittel;Diesel;PKW;mittel;;;km;kg;Gemis 5.1;0,184;0;0;0;0;0;0;0;0;0;0;0;0;0;;
nlk0xb7n9mdr53j;3;Externe Transportmittel;Diesel;PKW;klein;;;km;kg;Gemis 5.1;0,143;0;0;0;0;0;0;0;0;0;0;0;0;0;;
178y351ckkgqc8j;3;Externe Transportmittel;Diesel;LKW;3,5 - 7,5 Tonnen;;;Tonnen km;kg;Gemis 5.1;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;;
wkzxeniz2vw1md7;3;Externe Transportmittel;Diesel;LKW;7,5 - 12 Tonnen;;;Tonnen km;kg;Gemis 5.1;0,094;0;0;0;0;0;0;0;0;0;0;0;0;0;;
ris3devasuir2sy;3;Externe Transportmittel;Diesel;LKW;> 12 Tonnen;;;Tonnen km;kg;Gemis 5.1;0,037;0;0;0;0;0;0;0;0;0;0;0;0;0;;
bwddtgal3ojvwpw;3;Externe Transportmittel;Diesel;LKW;40 Tonnen;;;Tonnen km;kg;Gemis 5.1;0,05;0;0;0;0;0;0;0;0;0;0;0;0;0;;
jhpi2g93aghvfoi;3;Externe Transportmittel;Diesel;Personenzug; Nahverkehr;;;km;kg;Gemis 5.1;0,071;0;0;0;0;0;0;0;0;0;0;0;0;0;;
w21aby82r3p4gh8;3;Externe Transportmittel;Diesel;Personenzug;Fernverkehr;;;km;kg;Gemis 5.1;0,044;0;0;0;0;0;0;0;0;0;0;0;0;0;;
pchaekgty8cvqww;3;Externe Transportmittel;Diesel;Güterzug;;;;Tonnen km;kg;Gemis 5.1;0,034;0;0;0;0;0;0;0;0;0;0;0;0;0;;
eq37260anpta8z9;3;Anfahrt Mitarbeiter;Diesel;;;;;l;kg;Gemis 5.1;3,102;0;0;0;0;0;0;0;0;0;0;0;0;0;;
qcdr9pn232sn2c6;3;Anfahrt Mitarbeiter;Diesel;PKW;groß;;;km;kg;Gemis 5.1;0,219;0;0;0;0;0;0;0;0;0;0;0;0;0;;
bhz2iutq95wuo6t;3;Anfahrt Mitarbeiter;Diesel;PKW;mittel;;;km;kg;Gemis 5.1;0,184;0;0;0;0;0;0;0;0;0;0;0;0;0;;
hah9ue1u9vti083;3;Anfahrt Mitarbeiter;Diesel;PKW;klein;;;km;kg;Gemis 5.1;0,143;0;0;0;0;0;0;0;0;0;0;0;0;0;;
vodeyy9dqvjdw9j;3;Anfahrt Mitarbeiter;Diesel;Personenzug; Nahverkehr;;;km;kg;Gemis 5.1;0,071;0;0;0;0;0;0;0;0;0;0;0;0;0;;
wkd77wcwilvxhlu;3;Anfahrt Mitarbeiter;Diesel;Personenzug;Fernverkehr;;;km;kg;Gemis 5.1;0,044;0;0;0;0;0;0;0;0;0;0;0;0;0;;
4mkkvfiiqfq0ej3;1;Flottenverbrauch;Diesel;;;;;kWh;l;Gemis 5.1;9,96;0;0;0;0;0;0;0;0;0;0;0;0;0;gqml61chzfto4rt;
fhp8ppza7ibub7i;3;Externe Transportmittel;Diesel;;;;;kWh;l;Gemis 5.1;9,96;0;0;0;0;0;0;0;0;0;0;0;0;0;zjpzk09d20744s5;
vk4z32unldnep0u;3;Anfahrt Mitarbeiter;Diesel;;;;;kWh;l;Gemis 5.1;9,96;0;0;0;0;0;0;0;0;0;0;0;0;0;eq37260anpta8z9;
0ljlvh27b9dczr2;1;Flottenverbrauch;Diesel;Heizöl;leicht;;;kWh;kg;EEW 2023;0,266;0;0;0;0;0;0;0;0;0;0;0;0;0;;
virymtbxluk92oe;1;Flottenverbrauch;Diesel;Heizöl;leicht;;;l;kWh;EEW 2023;9,94;0;0;0;0;0;0;0;0;0;0;0;0;0;0ljlvh27b9dczr2;
pn2kwp813itsu7b;3;Chemische Grundstoffe und Produkte;Dihydrogenphosphate;;;;;kg;kg;EEW 2023;0,18;0;0;0;0;0;0;0;0;0;0;0;0;0;;
c1s344epvkumvgh;3;Chemische Grundstoffe und Produkte;Dihydrogensulfat;;; H2SO4;;kg;kg;EEW 2023;0,11;0;0;0;0;0;0;0;0;0;0;0;0;0;;
gul629bdtc1man3;3;Chemische Grundstoffe und Produkte;Dimethylenoxid;;; C2H4O;;kg;kg;EEW 2023;1,85;0;0;0;0;0;0;0;0;0;0;0;0;0;;
puuvb8dy3g0hky8;1;Technische Gase;Dimethylether;Dimethylether - Ammoniak;;;Gemisch 60:40;kg;kg;UBA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;
2ortpesfzhkf2le;1;Technische Gase;Dimethylether;;;;;kg;kg;UBA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;
kanait1vxpn0lqf;3;Chemische Grundstoffe und Produkte;Dinatriumcarbonat;;; Na2CO3;;kg;kg;EEW 2023;1,25;0;0;0;0;0;0;0;0;0;0;0;0;0;;
8b8tmcr5shi41g9;3;Mineralien und Baustoffe;Dispersionsbasierte Produkte;lösemittelfrei;;;;kg;kg;VdL;0,771;0;0;0;0;0;0;0;0;0;0;0;0;0;;
w48gb0bnvdre1if;3;Mineralien und Baustoffe;Dispersionsbasierte Produkte;lösemittelhaltig;;;;kg;kg;VdL;3,43;0;0;0;0;0;0;0;0;0;0;0;0;0;;
4lc4hlcjk54tdgo;3;Mineralien und Baustoffe;Dispersionsputz;;;;;kg;kg;VdL;0,793;0;0;0;0;0;0;0;0;0;0;0;0;0;;
fa82nmhy6ekjtdl;3;Mineralien und Baustoffe;Dispersionssilikatputz;;;;;kg;kg;VdL;0,884;0;0;0;0;0;0;0;0;0;0;0;0;0;;
rm4guuib17kf0tw;3;Mineralien und Baustoffe;Dolomit;;; CaMgCO32;;kg;kg;EEW 2023;0,07;0;0;0;0;0;0;0;0;0;0;0;0;0;;
riko9ve8uwopz17;3;Mineralien und Baustoffe;Dolomitspat;;; CaMgCO32;;kg;kg;EEW 2023;0,07;0;0;0;0;0;0;0;0;0;0;0;0;0;;
969mqdqmcfle3or;3;Holz, Papier und Pappe;Druckschliff;;;;;kg;kg;EEW 2023;1,55;0;0;0;0;0;0;0;0;0;0;0;0;0;;
33ppscn9ybm2wxk;3;Chemische Grundstoffe und Produkte;Dünger;Ca-Basis;;;;kg;kg;Gemis 5.1;0,312;0;0;0;0;0;0;0;0;0;0;0;0;0;;
c9m7f96c8qjufwp;3;Chemische Grundstoffe und Produkte;Dünger;K-Basis;;;;kg;kg;Gemis 5.1;1,208;0;0;0;0;0;0;0;0;0;0;0;0;0;;
pkznc5qsc7pm8ty;3;Chemische Grundstoffe und Produkte;Dünger;N-Basis;;;;kg;kg;Gemis 5.1;6,941;0;0;0;0;0;0;0;0;0;0;0;0;0;;
zymg2r81rsrueiu;3;Chemische Grundstoffe und Produkte;Dünger; P-Basis;;;;kg;kg;Gemis 5.1;1,261;0;0;0;0;0;0;0;0;0;0;0;0;0;;
tctynm3714t08kk;3;Metalle;Edelstahlblech;;;;;kg;kg;ProBas;4,529;0;0;0;0;0;0;0;0;0;0;0;0;0;;
4flnhqkx9kklnrt;3;Metalle;Edelstahlblech;;;;;kg;kg;EEW 2023;5,18;0;0;0;0;0;0;0;0;0;0;0;0;0;;
i63tz3vp5klns1b;3;Metalle;Eisen;;;Fe;;kg;kg;EEW 2023;1,76;0;0;0;0;0;0;0;0;0;0;0;0;0;;
ye8vneaz8e350mx;3;Metalle;Eisenerz;;;;;kg;kg;Gemis 5.1;2,026;0;0;0;0;0;0;0;0;0;0;0;0;0;;
avlr225smsgvbkl;3;Metalle;Eisenerz;;;;;kg;kg;EEW 2023;0,008;0;0;0;0;0;0;0;0;0;0;0;0;0;;
rksz6vyttk538oa;3;Metalle;Eisenerzkonzentrat;;;;;kg;kg;EEW 2023;0,088;0;0;0;0;0;0;0;0;0;0;0;0;0;;
s1w1mp6n1n9bzmi;3;Chemische Grundstoffe und Produkte;Eissgsäure;;;;hochrein;kg;kg;Gemis 5.1;2,645;0;0;0;0;0;0;0;0;0;0;0;0;0;;
qos7dnno834ms2c;3;Mineralien und Baustoffe;Eisstein;;; Na2NaAIF6;;kg;kg;EEW 2023;2,56;0;0;0;0;0;0;0;0;0;0;0;0;0;;
uqch3toxw8017m4;3;Chemische Grundstoffe und Produkte;Elaylgas;;; C2H4;;kg;kg;EEW 2023;1,46;0;0;0;0;0;0;0;0;0;0;0;0;0;;
4h6gwgtxprrz40g;3;Metalle;Elektrostahl;;;;;kg;kg;Gemis 5.1;0,467;0;0;0;0;0;0;0;0;0;0;0;0;0;;
kilhjd1zeiron0m;3;Chemische Grundstoffe und Produkte;Enzol-1,2dicarbonsäureanhydrid;;;C8H4O3;;kg;kg;EEW 2023;2,61;0;0;0;0;0;0;0;0;0;0;0;0;0;;
ni2i1hau1uyjl0s;3;Mineralien und Baustoffe;Epoxid-Pulverlack;;;;;kg;kg;VdL;6,38;0;0;0;0;0;0;0;0;0;0;0;0;0;;
3q87y5dao4w4wcz;3;Chemische Grundstoffe und Produkte;Epoxidharz;;;;;kg;kg;EEW 2023;4,78;0;0;0;0;0;0;0;0;0;0;0;0;0;;
03zguqhhcx7dz1d;3;Kunststoff;EPS;Expandiert;;;;kg;kg;Gemis 5.1;3,483;0;0;0;0;0;0;0;0;0;0;0;0;0;;
lp5ckej9dudu89u;3;Kunststoff;EPS;;;;expandiert;kg;kg;EEW 2023;9,62;0;0;0;0;0;0;0;0;0;0;0;0;0;;
wu60mzutttvs436;3;Chemische Grundstoffe und Produkte;Epsom-Salz;;; MgSO4;;kg;kg;EEW 2023;1,04;0;0;0;0;0;0;0;0;0;0;0;0;0;;
56uzjfza2dw141u;3;Chemische Grundstoffe und Produkte;Epsomit;;; MgSO4;;kg;kg;EEW 2023;1,04;0;0;0;0;0;0;0;0;0;0;0;0;0;;
lietqnza86p7kcd;1;Direkter Brennstoffeinsatz;Erdgas​;;;CH4;;kWh;kg;EEW 2023;0,201;0;0;0;0;0;0;0;0;0;0;0;0;0;;
xr66w2zg82wxm9v;1;Direkter Brennstoffeinsatz;Erdgas​;;;CH4;;Nm³;kWh;EEW 2023;9,77;0;0;0;0;0;0;0;0;0;0;0;0;0;lietqnza86p7kcd;
z8hlbpt79icdq9o;3;Chemische Grundstoffe und Produkte;Essigsäure;;; C2H4O2;;kg;kg;EEW 2023;1,63;0;0;0;0;0;0;0;0;0;0;0;0;0;;
y5goqy2lh3rgdj6;3;Chemische Grundstoffe und Produkte;Essigsäure;;; C2H4O2;hochrein;kg;kg;Gemis 5.1;2,645;0;0;0;0;0;0;0;0;0;0;0;0;0;;
4oawrov5vcznbv9;1;Technische Gase;Ethan;;;;;kg;kg;UBA;6;0;0;0;0;0;0;0;0;0;0;0;0;0;;
wp8fswyvor5tntz;3;Chemische Grundstoffe und Produkte;Ethan;;;C2H6;;kg;kg;EEW 2023;0,89;0;0;0;0;0;0;0;0;0;0;0;0;0;;
kx96bl49kof2o5w;3;Chemische Grundstoffe und Produkte;Ethanol;;;;hochrein;kg;kg;Gemis 5.1;1,13;0;0;0;0;0;0;0;0;0;0;0;0;0;;
